date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:52	52761/52761	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:29%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/testimonial/small/pic6.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/testimonial/small/pic6.jpg	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:52	16269/16269	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:46%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic1.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/team/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:52	18704/18704	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:48%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic2.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/team/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:53	29451/29451	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:48%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic3.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/team/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:53	19891/19891	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:49%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic4.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/team/pic4.jpg	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:53	86346/86346	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:00%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic1.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:54	74008/74008	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:00%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic2.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:54	51293/51293	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:01%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic3.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:54	28382/28382	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:01%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic4.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic4.jpg	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:54	12698/12698	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:20%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic5.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/background/pic5.png	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:55	5445/5445	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:21%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic6.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/background/pic6.png	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:55	87464/87464	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Sep%202023%2013:41:51%20GMT	https://swigo.dexignzone.com/xhtml/assets/js/jquery.min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/js/jquery.min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:56	58378/58378	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:09:13%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/bootstrap-select/js/bootstrap-select.min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/bootstrap-select/js/bootstrap-select.min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:56	80599/80599	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:08:38%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:56	20216/20216	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:11%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/magnific-popup/magnific-popup.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/magnific-popup/magnific-popup.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:56	8835/8835	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:07%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/counter/waypoints-min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/counter/waypoints-min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:57	16405/16405	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:33%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/wow/wow.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/wow/wow.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:57	2182/2182	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:07%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/counter/counterup.min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/counter/counterup.min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:58	20099/20099	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:21%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/popper/popper.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/popper/popper.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:58	140716/140716	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:26%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:58	5640/5640	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:30%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/tilt/tilt.jquery.min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/tilt/tilt.jquery.min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:58	77721/77721	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:09:34%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/tempus-dominus/js/tempus-dominus.min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/tempus-dominus/js/tempus-dominus.min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:59	4038/4038	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Sep%202023%2013:41:50%20GMT	https://swigo.dexignzone.com/xhtml/assets/js/dz.carousel.min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/js/dz.carousel.min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:59	3036/3036	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Sep%202023%2013:41:49%20GMT	https://swigo.dexignzone.com/xhtml/assets/js/dz.ajax.js	E:/exe/swigo.dexignzone.com/xhtml/assets/js/dz.ajax.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:14:59	15726/15726	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Sep%202023%2013:41:48%20GMT	https://swigo.dexignzone.com/xhtml/assets/js/custom.min.js	E:/exe/swigo.dexignzone.com/xhtml/assets/js/custom.min.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:15:00	3396/3396	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Sep%202023%2013:41:50%20GMT	https://swigo.dexignzone.com/xhtml/assets/js/dznav-init.js	E:/exe/swigo.dexignzone.com/xhtml/assets/js/dznav-init.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:15:00	49210/49210	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:22%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/rangeslider.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/rangeslider.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:15:00	33632/33632	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Sep%202023%2013:45:03%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/switcher/switcher.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/switcher/switcher.js	(from https://swigo.dexignzone.com/xhtml/index.html)
23:15:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:01%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-bg_glass_55_fbf9ee_1x400.png	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/rangeslider.css)
23:15:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:01%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-bg_glass_95_fef1ec_1x400.png	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/rangeslider.css)
23:15:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:01%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_222222_256x240.png	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_222222_256x240.png	(from https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/rangeslider.css)
23:15:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:02%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_888888_256x240.png	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_888888_256x240.png	(from https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/rangeslider.css)
23:15:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:02%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_454545_256x240.png	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_454545_256x240.png	(from https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/rangeslider.css)
23:15:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:02%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_2e83ff_256x240.png	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_2e83ff_256x240.png	(from https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/rangeslider.css)
23:15:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:03%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_cd0a0a_256x240.png	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/images/ui-icons_cd0a0a_256x240.png	(from https://swigo.dexignzone.com/xhtml/assets/vendor/rangeslider/rangeslider.css)
23:15:03	89729/89729	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202023%2010:15:30%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css	E:/exe/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:03	16435/16435	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202023%2010:15:03%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/themify/themify-icons.css	E:/exe/swigo.dexignzone.com/xhtml/assets/icons/themify/themify-icons.css	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:04	3576/3576	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202023%2010:14:57%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.css	E:/exe/swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.css	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:04	89220/89220	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202023%2010:15:11%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css	E:/exe/swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:04	13227/13227	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202023%2010:15:03%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css	E:/exe/swigo.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:04	7720/7720	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:41:59%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/like.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/like.png	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:05	232/232	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:02%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/pan1.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/pan1.png	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:05	243/243	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:03%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/pan2.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/pan2.png	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:05	6956/6956	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:17%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic19.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/background/pic19.png	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:06	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:06%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/bg-pattern1.svg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/background/bg-pattern1.svg	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:06	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:06%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/bg-pattern2.svg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/background/bg-pattern2.svg	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Oct%202023%2016:15:07%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/banner/bnr-3-s2.svg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/banner/bnr-3-s2.svg	(from https://swigo.dexignzone.com/xhtml/assets/css/style.css)
23:15:07	1206/1206	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:02%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/logo2.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/logo2.png	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:08	176795/176795	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2009:06:20%20GMT	https://swigo.dexignzone.com/xhtml/social-image.png	E:/exe/swigo.dexignzone.com/xhtml/social-image.png	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:09	320701/320701	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:23%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/banner/bnr1.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/banner/bnr1.jpg	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:09	9370/9370	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:17%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/modal/mini/pic1.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/modal/mini/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:09	69989/69989	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:41%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/modal/pic1.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/modal/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:09	7040/7040	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:17%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/modal/mini/pic2.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/modal/mini/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:10	5105/5105	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:18%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/modal/mini/pic3.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/modal/mini/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:10	9223/9223	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:18%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/modal/mini/pic4.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/modal/mini/pic4.jpg	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:10	6254/6254	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:24%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/testimonial/mini/pic1.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/testimonial/mini/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:11	7779/7779	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:24%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/testimonial/mini/pic2.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/testimonial/mini/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:11	7657/7657	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:25%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/testimonial/mini/pic3.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/testimonial/mini/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:11	9071/9071	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:04%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/bootstrap-touchspin/bootstrap-touchspin.js	E:/exe/swigo.dexignzone.com/xhtml/assets/vendor/bootstrap-touchspin/bootstrap-touchspin.js	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:12	1438/1438	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Sep%202023%2013:41:51%20GMT	https://swigo.dexignzone.com/xhtml/assets/js/jquery.star-rating-svg.js	E:/exe/swigo.dexignzone.com/xhtml/assets/js/jquery.star-rating-svg.js	(from https://swigo.dexignzone.com/xhtml/product-detail.html)
23:15:12	21091/21091	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:42%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/shop/pic1.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/shop/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/shop-cart.html)
23:15:13	21022/21022	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:13%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic12.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/background/pic12.png	(from https://swigo.dexignzone.com/xhtml/our-menu-1.html)
23:15:13	200057/200057	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:14%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic14.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/background/pic14.png	(from https://swigo.dexignzone.com/xhtml/our-menu-1.html)
23:15:14	752687/752687	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:24%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/banner/bnr4.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/banner/bnr4.jpg	(from https://swigo.dexignzone.com/xhtml/shop-cart.html)
23:15:14	260788/260788	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2009:27:31%20GMT	https://swigo.dexignzone.com/xhtml/social-home2.png	E:/exe/swigo.dexignzone.com/xhtml/social-home2.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:15	651/651	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:44:01%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/line.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/line.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:15	10571/10571	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:44:04%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/pic4.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/pic4.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:15	359457/359457	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:44:03%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/pic1.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/pic1.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:15	307991/307991	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:00%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/bg1.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/bg1.jpg	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:16	316471/316471	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:44:03%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/pic2.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/pic2.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:16	279498/279498	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:01%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/bg3.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/bg3.jpg	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:16	313752/313752	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:44:04%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/pic3.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/pic3.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:17	5847/5847	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:32%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic1.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic1.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:17	537812/537812	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:00%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/bg2.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/main-slider/slider2/bg2.jpg	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:17	7707/7707	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:35%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic2.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic2.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:17	7467/7467	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:36%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic3.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic3.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:18	7592/7592	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:36%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic4.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic4.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:18	7520/7520	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:37%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic5.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic5.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:18	8197/8197	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:38%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic6.png	E:/exe/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic6.png	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:19	33267/33267	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:30%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid3/pic2.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/gallery/grid3/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/index-2.html)
23:15:19	95417/95417	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:30%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid3/pic1.jpg	E:/exe/swigo.dexignzone.com/xhtml/assets/images/gallery/grid3/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/index-2.html)
